time,stage,stage_name,active_motor,alpha_deg,beta_deg,x1,y1,z1,Bx1,By1,x2,y2,z2,Bx2,By2,x3,y3,z3,Bx3,By3
23.192995,3,Motor1 43→-90,1,25.330434782608698,52.11,0,0.0345,-0.038310000000000004,-0.017624347597397026,-0.02427719859798749,0.008556760802365298,0.016422891697754734,-0.057780000000000005,-0.015527177333881275,-0.02566917926312027,0.028078170141774807,0.012073802436401816,-0.038310000000000004,0.0292821140091137,-0.006523633892031886
23.243052,3,Motor1 43→-90,1,24.970027173913046,52.11,0,0.0345,-0.038310000000000004,-0.024270091667305725,-0.017634133107714063,0.008442881842529386,0.016369425100315006,-0.057780000000000005,-0.01568833590489357,-0.025571001476970494,0.027936548079697397,0.01189762718069744,-0.038310000000000004,0.029240499355751442,-0.006707696879428849
23.293108,3,Motor1 43→-90,1,24.609619565217397,52.11,0,0.0345,-0.038310000000000004,-0.028534771651323922,-0.00926103702653221,0.008328668816970801,0.01631667588868256,-0.057780000000000005,-0.0158488737239672,-0.025471811904176384,0.027793820631651388,0.011722346249721394,-0.038310000000000004,0.029197727722020287,-0.0068914944584442545
23.343165,3,Motor1 43→-90,1,24.24921195652174,52.11,0,0.0345,-0.038310000000000004,-0.02999999290607906,2.0630928388505755e-05,0.008214126244840423,0.016264646150024296,-0.057780000000000005,-0.016008784438983716,-0.02537161446944504,0.02764999344503881,0.01154796657894333,-0.038310000000000004,0.029153800800296996,-0.00707501935662385
23.393222,3,Motor1 43→-90,1,23.888804347826092,52.11,0,0.0345,-0.038310000000000004,-0.02852200707843736,0.009300274846345628,0.008099258658328539,0.01621333794303919,-0.057780000000000005,-0.01616806172263882,-0.025270413137361673,0.027505072210775854,0.011374495068172081,-0.038310000000000004,0.02910872032867037,-0.007258264312303063
23.443278,3,Motor1 43→-90,1,23.52839673913044,52.11,0,0.0345,-0.038310000000000004,-0.0242458148145395,0.017667497388681196,0.007984070602485535,0.016162753297876854,-0.057780000000000005,-0.01632669927269059,-0.025168211912234142,0.027359062663067715,0.011201938581282657,-0.038310000000000004,0.02906248809087265,-0.007441222074893698
23.493335,3,Motor1 43→-90,1,23.167989130434783,52.11,0,0.0345,-0.038310000000000004,-0.01759094019214766,0.024301416073066275,0.007868566635042026,0.016112894216057185,-0.057780000000000005,-0.01648469081221027,-0.025065014837933573,0.02721197057918167,0.011030303945944623,-0.038310000000000004,0.029015105916208834,-0.0076238854051712416
23.543391,3,Motor1 43→-90,1,22.807581521739134,52.11,0,0.0345,-0.038310000000000004,-0.009210272503016237,0.028551197530404623,0.007752751326228552,0.016063762670391193,-0.057780000000000005,-0.01664203008982993,-0.02496082599773483,0.027063801779218525,0.01085959795335199,-0.038310000000000004,0.02896657567948431,-0.007806247075561206
23.593448,3,Motor1 43→-90,1,22.447173913043482,52.11,0,0.0345,-0.038310000000000004,7.398670850482459e-05,0.02999990876597735,0.007636629258594704,0.016015360604902915,-0.057780000000000005,-0.016798710879991227,-0.024855649514154008,0.02691456212588228,0.01068982735795445,-0.038310000000000004,0.0289168993009307,-0.007988299870425096
23.643505,3,Motor1 43→-90,1,22.08676630434783,52.11,0,0.0345,-0.038310000000000004,0.009350987311493666,0.02850542117387997,0.007520205026827843,0.01596768993475252,-0.057780000000000005,-0.01695472698318961,-0.0247494895487867,0.02676425752424819,0.010520998877190163,-0.038310000000000004,0.028866078746129842,-0.008170036586345927
23.693561,3,Motor1 43→-90,1,21.726358695652177,52.11,0,0.0345,-0.038310000000000004,0.017710591294798166,0.02421435433763658,0.00740348323757128,0.015920752546160516,-0.057780000000000005,-0.017110072226221042,-0.024642350302142433,0.026612893921529115,0.010353119191219952,-0.038310000000000004,0.028814116025936053,-0.008351450032413239
23.743618,3,Motor1 43→-90,1,21.365951086956525,52.11,0,0.0345,-0.038310000000000004,0.02433266360949607,0.017547691633576928,0.007286468509241991,0.01587455029633312,-0.057780000000000005,-0.017264740462425557,-0.024534236013478913,0.02646047730684016,0.01018619494266296,-0.038310000000000004,0.028761013196396543,-0.008532533030507631
23.793675,3,Motor1 43→-90,1,21.005543478260872,52.11,0,0.0345,-0.038310000000000004,0.028567533097404747,0.009159478845910628,0.007169165471847891,0.015829085013388765,-0.057780000000000005,-0.017418725571931866,-0.02442515096063332,0.026307013710961762,0.01002023273633384,-0.038310000000000004,0.028706772358670075,-0.008713278415584782
23.843731,3,Motor1 43→-90,1,20.645135869565223,52.11,0,0.0345,-0.038310000000000004,0.029999729731285847,-0.00012734225458915324,0.007051578766804645,0.015784358496285792,-0.057780000000000005,-0.01757202146189741,-0.024315099459854505,0.026152509206101016,0.009855239138981425,-0.038310000000000004,0.028651395658943812,-0.008893679035958944
23.893788,3,Motor1 43→-90,1,20.284728260869567,52.11,0,0.0345,-0.038310000000000004,0.028488745102040063,-0.009401670197948247,0.0069337130467519836,0.015740372514751227,-0.057780000000000005,-0.01772462206675082,-0.024204085865631237,0.02599696990565143,0.00969122067902886,-0.038310000000000004,0.028594885288348405,-0.00907372775358594
23.943844,3,Motor1 43→-90,1,19.924320652173915,52.11,0,0.0345,-0.038310000000000004,0.024182817266793326,-0.017753629179434908,0.006815572975369647,0.01569712880921079,-0.057780000000000005,-0.01787652134843127,-0.024092114570520396,0.025840401963951036,0.009528183846315326,-0.038310000000000004,0.028537243482871306,-0.009253417444345583
23.993901,3,Motor1 43→-90,1,19.563913043478266,52.11,0,0.0345,-0.038310000000000004,0.01750438756880408,-0.024363834177754066,0.006697163227192835,0.015654629090720025,-0.057780000000000005,-0.018027713296628705,-0.023979190004972156,0.025682811576038876,0.00936613509183924,-0.038310000000000004,0.028478472523268267,-0.009432740998323563
24.043958,3,Motor1 43→-90,1,19.20350543478261,52.11,0,0.0345,-0.038310000000000004,0.009108656215883984,-0.028583778300652243,0.006578488487427234,0.015612875040896583,-0.057780000000000005,-0.018178191929019653,-0.023865316637156204,0.025524204977409856,0.009205080827502984,-0.038310000000000004,0.02841857473497313,-0.00961169132009278
24.094014,3,Motor1 43→-90,1,18.84309782608696,52.11,0,0.0345,-0.038310000000000004,-0.00018069739786922317,-0.029999455802570872,0.006459553451763667,0.015571868311853702,-0.057780000000000005,-0.018327951291505253,-0.02375049897278394,0.02536458844376807,0.009045027425859234,-0.038310000000000004,0.028357552488005783,-0.009790261328994085
24.144071,3,Motor1 43→-90,1,18.48269021739131,52.11,0,0.0345,-0.038310000000000004,-0.009452323345391162,-0.02847197891566677,0.006340362826192261,0.015531610526134824,-0.057780000000000005,-0.018476985458446206,-0.02363474155493069,0.025203968290778422,0.008885981219858782,-0.038310000000000004,0.028295408196878407,-0.009968443959416446
24.194127,3,Motor1 43→-90,1,18.122282608695656,52.11,0,0.0345,-0.038310000000000004,-0.01779661090645559,-0.024151203701766624,0.006220921326816258,0.015492103276649398,-0.057780000000000005,-0.018625288532898555,-0.02351804896385492,0.025042350873816784,0.008727948502599968,-0.038310000000000004,0.02823214432049993,-0.010146232161076523
24.244184,3,Motor1 43→-90,1,17.761875000000003,52.11,0,0.0345,-0.038310000000000004,-0.024394927679242694,-0.017461028134806916,0.006101233679665418,0.015453348126609853,-0.057780000000000005,-0.01877285464684502,-0.023400425816818574,0.024879742587718485,0.008570935527079682,-0.038310000000000004,0.02816776336207873,-0.01032361889929763
24.294241,3,Motor1 43→-90,1,17.40146739130435,52.11,0,0.0345,-0.038310000000000004,-0.028599933088760892,-0.009057804773696545,0.005981304620509009,0.01541534660946976,-0.057780000000000005,-0.018919677961428513,-0.023281876767903317,0.02471614986652533,0.008414948505945957,-0.038310000000000004,0.028102267869023593,-0.010500597155288078
24.344297,3,Motor1 43→-90,1,17.0410597826087,52.11,0,0.0345,-0.038310000000000004,-0.029999086980698902,0.00023405196957403996,0.005861138894668418,0.015378100228863111,-0.057780000000000005,-0.01906575266718251,-0.023162406507826926,0.02455157918323097,0.00825999361125209,-0.038310000000000004,0.028035660432842925,-0.010677159926418897
24.394354,3,Motor1 43→-90,1,16.680652173913046,52.11,0,0.0345,-0.038310000000000004,-0.028455122667794264,0.009502946593598268,0.005740741256829407,0.015341610458544888,-0.057780000000000005,-0.019211072984262213,-0.023042019763756617,0.02438603704952482,0.008106076974212525,-0.038310000000000004,0.027967943689042197,-0.010853300226500912
24.44441,3,Motor1 43→-90,1,16.320244565217397,52.11,0,0.0345,-0.038310000000000004,-0.02411951374255533,0.017839536339902016,0.005620116470853959,0.015305878742332694,-0.057780000000000005,-0.019355633162671308,-0.022920721299123606,0.02421953001553436,0.007953204684960156,-0.038310000000000004,0.02789912031701967,-0.01102901108606117
